id_companies,id,name_companies
22836,14667,Warner Bros.
26100,47263,Paramount Pictures
1255,18692,Paramount Pictures
3985,15734,Paramount Pictures
6327,15734,Hal Wallis Productions
17095,34148,Universal International Pictures (UI)
21509,20813,Orion Pictures
32537,20813,Trinacra Films
42053,20813,Warner Bros.
47441,20813,Pan Arts
3232,53027,Orion Pictures
3233,18894,Paramount Pictures
46625,26252,Paris Film
80255,24742,Orion Pictures
35793,19415,Filmways Pictures
35794,5968,Orion Pictures
37041,10727,Village Roadshow Pictures
35984,10727,Revolution Studios
82844,10727,Distant Corners Entertainment Group Inc.
73334,10727,Blue Star Productions
17055,10727,Morningstar Films
17056,9045,Renn Productions
57279,9045,TF1 Films Production
57280,9045,Canal+
57282,9045,K.G Productions
7308,9045,KC Medien
17837,9045,Katharina
58205,9082,Alive Films
40445,80965,Omega Entertainment
69420,14469,Village Roadshow Pictures
10523,14469,Clipsal Films
76844,20663,Columbia Pictures
7144,31916,Columbia Pictures Corporation
7146,61807,Miramax Films
17662,61807,British Broadcasting Corporation (BBC)
1371,61807,American Playhouse
28184,61807,Richard Price
6280,7514,Xenon Pictures
6281,7514,International Films
14641,42645,Walt Disney Production
7219,29463,Warner Bros.
54016,29463,Visual Eyes Productions
33151,29463,Film Development Fund
33154,29463,Crystalite Productions
33156,42795,Walt Disney Productions
64857,39349,Beacon Communications
24195,39349,Beacon Pictures
53568,39349,South Street Films
4291,39349,Ghiznoz Productions
4292,12253,DreamWorks Pictures
11605,9358,New Line Cinema
6574,9358,Zide-Perry Productions
10243,1647,Birnbaum / Barber Productions
4053,9027,Universal Pictures
25628,9027,Studio Canal
25629,125945,ARTE France Cinéma
12319,125945,BIM Distribuzione
9020,125945,MK2 Productions
16691,125945,R&C Produzioni
43997,125945,MP Productions
6023,125945,Agav Hafakot
6024,21189,Quixote Films
5589,21189,Low Key Productions
48465,21189,Eastcroft Productions
24379,10894,A Loopy Production LLC
24380,10894,2 Loop Films
7485,28528,Columbia Pictures Corporation
10871,34783,Charter Film Productions
10872,34374,Highlight
10873,34374,Famous Players Ltd
10874,34374,Canadian Film Development Corporation (CFDC)
10875,26761,Warner Bros.
7118,26761,United States Pictures
53232,35185,Hallmark Productions
78363,15802,Cinemabrain
2494,15802,Japan Video Distribution (JVD) Co. Ltd.
62478,15802,Melsat Inc.
63744,15802,Ryu Murakami Office
63745,39948,Vale Film Productions
63746,39948,Shepperton Productions
1462,8286,Cinegai S.p.A.
6844,65300,Metro-Goldwyn-Mayer (MGM)
19749,24129,AB Svenska Ord
1707,4193,EMI Films Ltd.
2632,4193,G.W. Films
7274,4193,Titan Productions
7275,10724,Malpaso Productions
40980,89571,The Ladd Company
73059,89571,Cable and Wireless Finance
17008,32065,SLM Production Group
27705,32065,Metro-Goldwyn-Mayer (MGM)
15197,11915,Société Nouvelle de Cinématographie
7076,42136,Canadian Film Development Corporation (CFDC)
22632,42136,Zoetrope Studios
5361,42136,Mercury Pictures
90405,37917,Malpaso Productions
90406,70011,Shakey Pictures
76917,210092,Shelter Films
8406,29224,Nordisk Film
11471,29224,Svensk Filmindustri (SF)
14624,29224,Svenska Filminstitutet (SFI)
19328,29224,Nordisk Tonefilm
24245,29224,Papphammar Produktion
54882,29224,Prodekta AB
7092,81001,Twentieth Century Fox Film Corporation
7093,81001,Boardwalk Productions
11720,27088,Golan-Globus Productions
11721,10150,Topcraft
11722,10150,Rankin/Bass Productions
11723,10150,Incorporated Television Company
11724,20980,Z Films Inc.
11725,16407,Lo Wei Motion Picture Company
44642,29450,Centar Film
2585,27380,Golden Harvest Company
21247,27380,Northshore Investments Ltd.
7486,8288,Orion Pictures
93678,15600,Universal Pictures
17838,52083,Hand Made Films
16142,124963,Frank Yablans Presentations
47055,11949,Columbia Pictures Corporation
22983,11949,HandMade Films
68319,42134,ZDF
6283,42134,Channel Four
14286,79257,Agamemnon Films
80968,42130,RAI Radiotelevisione Italiana
11627,42130,Ager Cinematografica
8145,42131,Gaumont
12797,42131,Opera Film Produzione
7507,41291,Zoetrope Studios
8869,23942,AVCO Embassy Pictures
8870,23942,Guardian Trust Company
8871,23942,RSL Entertainment Corp.
8872,23942,Moviecorp VI
42325,72340,Paramount Pictures
49731,72340,Aaron Russo Productions
3079,37997,Cinesthesia Productions
15159,27609,"Geffen Company, The"
8449,25872,Joseph Hamilton International Productions
9217,127,P.P. Film Polski
7403,14645,Films A2
7367,14645,Trinacra Films
7368,14645,Les Films du Splendid
7369,27726,Arkoff International
7370,27726,Larco Productions
5494,42135,Gaumont
34317,42135,Albatros Produktion
11898,42135,Planet Film
28763,21923,"Columbia Pictures Corporation, Rastar Pictures"
16406,1563,Argos Films
32397,17132,Embassy Pictures Corporation
7499,2262,Maran Film
7500,2262,Tango Film
25673,2262,Süddeutscher Rundfunk (SDR)
7315,2262,Rialto Film
7080,2262,Trio Film
3128,2262,Laura Film
12686,52772,SLM Production Group
23954,52772,Metro-Goldwyn-Mayer (MGM)
24903,46925,Twentieth Century Fox Film Corporation
24904,46925,Lion Share
73982,37607,Paramount Pictures
8468,30874,Fulvia Film
31137,30363,Pro-ject Filmproduktion
34766,30363,Zweites Deutsches Fernsehen (ZDF)
16078,30363,Road Movies Filmproduktion
3274,30363,Artificial Eye
54517,30363,V.O. Filmes
31807,30363,Wim Wenders Productions
33473,30363,Gray City
46340,30363,Pari Films
33511,30363,Musidora Films
33666,30363,Film International
7305,49409,The Australian Film Commission
1573,49409,Palm Beach Pictures
75475,32048,United Artists
75476,48139,Televisión Española (TVE)
12427,48139,Elías Querejeta Producciones Cinematográficas S.L.
13043,48139,Chloë Productions
7784,30584,Golan-Globus Productions
7785,30584,Stephen Weeks Company
9081,48313,The Antria Group (TAG)
13642,48249,Columbia Pictures Corporation
80892,29702,Sigma Cinematografica Roma
9000,30049,Wescom Productions
67261,30049,Byzantine Productions
5258,9699,United Artists
28707,9699,Titan Productions
28708,9699,Blake Edwards
7726,9699,Amjo Productions
7775,9699,Lakeline Productions Ltd.
24178,30789,Morison Film Group
10584,30789,Venom Productions Limited
29587,47955,Paramount Pictures
8352,19322,Richmond Light Horse Productions
14604,19322,Varius Entertainment Trading A.G.
47178,31661,Columbia Pictures Corporation
82491,31661,Rastar Productions
82492,52556,Cactus Films
67979,52556,Schweizerische Radio- und Fernsehgesellschaft (SRG)
69323,52556,Antenne-2 (A2)
3137,52556,Güney Film
12488,38219,Les Films du Diamant
29266,23943,City Films
2375,23943,Rose Films
49843,23943,Thunder Associates
17464,9919,Paramount Pictures
32232,6038,Spyglass Entertainment
19033,6038,Touchstone Pictures
40927,6038,Birnbaum / Barber Productions
7561,6038,Jackie Chan Films Limited
22634,6038,All Knight Productions
51255,9480,Twentieth Century Fox Film Corporation
24306,9480,Regency Enterprises
26389,9480,Epsilon Motion Pictures
26390,9480,New Regency Pictures
5706,9480,Marvel Enterprises
12075,14873,Walt Disney Pictures
13792,14873,Walt Disney Television Animation
17136,14873,Walt Disney Animation Australia
71543,14873,DisneyToon Studios
8275,13132,Sony Pictures Classics
12021,1956,Epsilon Motion Pictures
12022,1956,Tango Films
22294,1956,My Cactus
27277,12139,Hughes Entertainment
27970,12139,Warner Bros. Family Entertainment
7787,12139,Warner Bros.
14066,118936,United Artists
21571,118936,Walter Wanger Productions
30943,18587,Cannon Group
48668,18587,City Films
73898,18587,Y & M Productions
73899,17264,United Artists
10676,3426,Fildebroc
23697,3426,Mega Film
84797,3426,Paramount-Orion Filmproduktion
84798,3426,Universal Productions France S.A.
84799,2984,Universal Pictures
2728,2984,Chaplin Film Productions Ltd.
19245,33221,Channel Four Films
78702,59201,Golan-Globus
19014,26172,Golan-Globus
20515,26173,"Mirisch Corporation, The"
91298,33055,Golan-Globus
12425,33364,Metro-Goldwyn-Mayer (MGM)
15077,33851,The Samuel Goldwyn Company
1311,31598,TriStar Pictures
9018,31598,Carolco Pictures
16853,59401,Metro-Goldwyn-Mayer (MGM)
10427,22233,Arwin Productions
7313,22233,Ross Hunter Productions Inc.
18054,22233,Universal International Pictures (UI)
61973,4952,Arwin Productions
15424,4952,Universal International Pictures (UI)
73370,991,British Lion Films
3681,4911,United Artists
75039,4911,Intermedia Films
75040,4911,IM Filmproduktion
12391,4911,Cosmic Pictures
50630,4911,Metro-Goldwyn-Mayer (MGM)
71510,4911,Alphaville Films
3366,16072,Warner Bros. Pictures
1492,16072,Turner Pictures
2797,16072,Antietam Filmworks
42003,11615,Mikona Productions GmbH & Co. KG
13000,11615,Universal Pictures
15321,11615,Intermedia Films
15322,11615,Saturn Films
8483,11615,Dirty Hands Productions
15326,11635,DreamWorks SKG
7135,11635,The Montecito Picture Company
50451,102,Zentropa Entertainments
36916,14293,Gold Circle Films
16144,10623,Silver Pictures
33553,10623,Warner Bros.
58849,9613,Téléfilm Canada
10518,9613,Capitol Films
87674,9613,Canadian Film or Video Production Tax Credit (CPTC)
26932,9613,Metropolitan Films
64719,9613,Grosvenor Park Productions
64720,9613,Odeon Films
21925,9613,Catherine Bailey Ltd.
21926,9613,Artists Independent Network
21927,42035,Zenith Entertainment
64577,42035,Recorded Picture Company (RPC)
40700,21867,Paramount Pictures
10091,21867,Capital Equipment Leasing
23663,49680,ARTE France Cinéma
23664,49680,Israeli Film Fund
85529,49680,Centre National de la Cinématographie (CNC)
73783,6524,Metro-Goldwyn-Mayer (MGM)
52160,11244,Metro-Goldwyn-Mayer (MGM)
52161,11244,Tinsel Townsend
24513,35139,Warner Bros.
25954,35139,Tom Graeff Productions
12961,54845,Incorporated Television Company (ITC)
93112,23834,SBS
93113,23834,Sidus Pictures
22995,23834,Shin Seung-soo Productions
7010,23834,Terasource Venture Capital Co. Ltd
8640,14633,Abbas Kiarostami Productions
18448,10678,Hyde Park Films
18449,10678,Touchstone Pictures
76069,9567,Columbia Pictures
14237,9567,Revolution Studios
2044,9567,Cheyenne Enterprises
44643,9567,Michael Lobell Productions
30181,979,Eskwad
7261,979,StudioCanal
4340,979,Wild Bunch
22787,979,Les Cinémas de la Zone
22788,979,Nord-Ouest Productions
2496,979,Canal+
79930,979,120 Films
79931,13819,Sony Pictures Classics
6942,13819,Good Machine
18485,13819,Antidote Films
61703,1591,MTM Cineteve
17888,1591,Bavaria Film
80675,1591,Constantin Film Produktion
80676,1591,Media Cooperation One
75507,455,Fox Searchlight Pictures
54131,455,Kintop Pictures
16875,455,Filmförderung Hamburg
95305,455,UK Film Council
95306,10632,Lakeshore Entertainment
7424,10632,Alphaville Films
7425,10929,New Line Cinema
7975,10929,Hard Eight Pictures
20796,12079,Muse Productions
10056,12079,Brink Films
10057,12079,Silver Nitrate
14631,44081,Farabi Cinema Foundation
3011,36362,Metro-Goldwyn-Mayer (MGM)
2066,36362,Samuel Bronston Productions
8997,4762,WDR
11795,4762,Bioskop-Film GmbH
52574,4762,Paramount-Orion Filmproduktion
23283,18535,Paramount Pictures
14861,23159,Columbia Pictures
46225,27236,Universal Pictures
42804,27236,Michael Laughlin Enterprises
42805,42459,Paramount Pictures
4268,43261,Universal Pictures
4269,15347,High Road
6302,44968,Hollywood Pictures
36550,37258,United Artists
5236,37258,Persky-Bright Productions
7767,37258,Winkast Film Productions
5801,8996,Telmar Film International
36433,8996,"Studio Filmowe ""Perspektywa"
65585,125413,Paramount Pictures
78203,17729,Universal Pictures
24557,12157,Touchstone Pictures
24558,11571,Twentieth Century Fox Film Corporation
24561,11571,Cooga Mooga
65468,11571,Joseph M. Schenck Enterprises
9011,71142,Hollywood Pictures
6212,71142,Silver Screen Partners IV
89839,10293,Les Films du Losange
8430,10293,Les Films Ariane
42755,2671,Kadokawa Shoten Publishing Co. Ltd.
4698,2671,Omega Project
20479,45129,Channel Four Films
90020,45129,Mirabai Films
8246,45129,La Sept Cinéma
47534,45129,Forum Films
5233,45129,Doordarshan
8532,45129,Cadrage
11956,45129,National Film Development Corporation of India (NFDC)
11957,42618,Universal Pictures
11958,41164,Paramount
11959,66027,Brandywine Productions Ltd.
11960,36211,Bodega Films
11961,9557,Motion Picture Corporation of America
8349,9557,Artisan Entertainment
36549,6171,Village Roadshow Pictures
7589,6171,Castle Rock Entertainment
7590,6171,NPV Entertainment
7591,6171,Kasdan Pictures
23927,6171,WV Films II
3531,13691,Walt Disney Pictures
7630,11523,Miramax Films
7631,14675,Columbia Pictures Corporation
64464,2525,Seven Arts Productions
70462,2525,Dino de Laurentiis Cinematografica
14198,2525,Thalia AG
7870,57447,A.M.A. Film
10499,42695,Sandrews
46353,49845,Les Films Raoul Ploquin
46354,18992,Twentieth Century Fox Film Corporation
9169,29912,Twentieth Century Fox Film Corporation
7062,28881,American Zoetrope
86001,28881,TriStar Pictures
86002,80243,Office Kitano
7980,80243,Lumen Films
43649,80243,Hu Tong Communications
40124,80243,T-Mark
5306,10782,Intermedia Films
2691,10782,Krane Entertainment
13371,9341,Paramount Pictures
76035,9341,David Foster Productions
11761,9341,Horsepower Films
3082,9341,LivePlanet
8241,9341,Core Productions
7178,9341,Munich Film Partners New Century & Company (MFP) Core Productions
7299,9776,DreamWorks SKG
3604,9776,3 Arts Entertainment
5830,10735,DiNovi Pictures
7788,10735,Gerber Pictures
11449,10735,Gaylord Films
37676,10735,Warner Bros.
43979,10735,Sloane Square Films
9968,10735,HSI Tomorrow Film
8019,12516,Warner Bros.
49936,1675,Les Films du Carrosse
6606,1675,PECF
7661,1675,Produzione Intercontinentale Cinematografica (PIC)
22198,17057,Columbia Pictures Corporation
22200,17057,Santana Pictures Corporation
16106,41938,Columbia Pictures Corporation
22770,79615,Island Pictures
15874,40718,Republic Pictures
21892,42178,Winter Gold Productions
7490,203252,Arte
7491,203252,Portrait & Cie
58321,6016,Fox Searchlight Pictures
58322,6016,Alliance Atlantis Communications
5661,6016,Metropolitan Films
38909,6016,TNVO
78109,8409,New Line Cinema
10247,8409,Newman/Tooley Films
5094,8409,Joseph Nittolo Entertainment
10442,8409,"""DIA"" Productions GmbH & Co. KG"
10443,1817,Fox 2000 Pictures
88473,284096,Les Films Alain Sarde
36835,284096,Canal+
15757,284096,Arte France Cinéma
91698,284096,Studio Images 7
8806,11299,Bandai Visual Company
11092,11299,TriStar Pictures
23398,11299,Destination Films
13855,11299,Sunrise
10945,11299,Emotion
10948,11299,Bones
10949,17995,Brad Grey Pictures
10950,21052,Sony Pictures Classics
10952,21052,StudioCanal
24257,21052,FilmColony
5563,21052,Echo Lake Entertainment
25220,7294,Yleisradio (YLE)
20848,9506,Columbia Pictures
74412,9506,Revolution Studios
7959,9506,Happy Madison Productions
7960,24982,Walt Disney Pictures
20441,24982,Walden Media
4888,24982,Earthship Productions
22841,2662,Lionsgate
22842,2662,Spectacle Entertainment Group
22843,12093,Det Danske Filminstitut
22844,12093,Memfis Film
28381,12093,Film i Väst
28382,42383,Natural Nylon Entertainment
63225,42383,Intrinsic Value Films
27453,42383,The 7th Floor
54598,42383,Robbins Entertainment
4933,11817,Metro-Goldwyn-Mayer (MGM)
19901,24621,Fox 2000 Pictures
19903,13370,Castle Rock Entertainment
19904,8326,Walt Disney Pictures
19905,8326,Chicago Pacific Entertainment
13693,8326,Walden Media
17135,8326,Phoenix Pictures
23159,13411,Karz Entertainment
7625,13411,Big Ticket Productions
14654,13411,Warner Bros.
25876,11516,Bac Films
71884,11516,Pandora Filmproduktion
88955,11516,Procirep
21348,11516,Galatée Films
21349,11516,Eurimages
37230,11516,Canal+
2502,11516,Westdeutscher Rundfunk (WDR)
14669,11516,Télévision Suisse-Romande (TSR)
13644,11516,Wanda Visión S.A.
25716,11516,Conseil Régional de Franche-Comté
942,11516,Eyescreen S.r.l.
49694,11516,France 2 Cinéma
49695,11516,Les Productions de la Guéville
95940,11516,Centre National de la Cinématographie (CNC)
22310,10180,M&M Productions
23558,994,ABC Pictures
23559,66918,AB-PT Pictures Corp.
23560,10514,Universal Pictures
23561,14237,Admire Productions Ltd.
23563,14237,Coral Productions
44091,14237,Triumph Films
10611,1714,Anglo Enterprises
26606,1714,Vineyard Film Ltd.
29201,9930,Universal Pictures
78986,9930,Mirage Enterprises
50976,9930,Northern Lights Entertainment
73342,32083,Orion Pictures
63846,107569,Metro-Goldwyn-Mayer (MGM)
43849,16651,3Mark Entertainment
93666,57565,Handmade Films Ltd.
6633,108553,Columbia Pictures
12137,108553,Castle Rock Entertainment
27331,108553,Nelson Entertainment
8518,12661,Metro-Goldwyn-Mayer (MGM)
33817,29355,Warner Bros.
47479,29355,Hawn / Sylbert Movie Company
18859,24961,Universal Pictures
8717,24961,Motown Productions
11428,31633,Hollywood Pictures
27564,20978,Orly Films
32814,20978,DD Productions
8111,20978,Film Par Film
13973,20978,TF1 Films Production
13470,20978,Paravision International S.A.
13471,47762,Touchstone Pictures
19649,47762,Silver Screen Partners IV
37892,47329,Samuel Goldwyn Company
63907,47329,Touchstone Pictures
11702,10743,Cinerenta Medienbeteiligungs KG
7792,10743,Lionsgate
23638,10743,Ignite Entertainment
23640,2832,Konrad Pictures
7094,2832,Columbia Pictures Corporation
84882,31459,Buena Vista International
84883,31459,Metro-Goldwyn-Mayer (MGM)
24048,31459,Furthur Films
10700,31459,Family Films
37081,31459,GreenStreet Productions
8536,16636,Blitz / Welch
8537,18736,Walt Disney Pictures
8538,18736,Teen Life Productions
8539,36658,Twentieth Century Fox Film Corporation
22164,36658,Donners' Company
60399,36658,Bad Hat Harry Productions
86273,36658,Marvel Enterprises
10389,36658,XM2 Productions
78958,36658,XF2 Canada Productions
78959,20689,Fox Searchlight Pictures
21544,20689,Vía Digital
33279,20689,Lolafilms S.A.
47745,20689,Mr. Mudd Production
11423,20689,Antena 3 Televisión
